1.700000000000000178e+00 3.160434364036217580e-01 4.696613356716497489e-02 1.440186143408762331e-01 1.303930084912162113e-01 1.256599761935070225e-01 1.089154735024745885e-01 1.161812378244339167e-01 1.162554994570100947e-01 1.184696741217476229e-01
1.800000000000000044e+00 1.414391250746813711e-01 1.590973044913200907e-01 1.266465853948288423e-01 1.280004677190577644e-01 1.470728350183741484e-01 1.299287093065144560e-01 1.279363240971380378e-01 1.309383751313742128e-01 1.326448613989901770e-01
1.900000000000000133e+00 2.991099806799192573e-02 1.684686585004715464e-01 9.801954546983350502e-02 1.672362664510063379e-01 1.484352720803523151e-01 1.523745210499579950e-01 1.365201019540116245e-01 1.470418996456461236e-01 1.483920741089136686e-01
2.000000000000000000e+00 8.898742008750154531e-02 9.398358581787547017e-02 1.856100968159974662e-01 1.402123609008264493e-01 1.528859756951354010e-01 1.642591193362151758e-01 1.587164986112004350e-01 1.611360558036421808e-01 1.616696587261671481e-01
2.100000000000000089e+00 1.643027990178028142e-01 1.414875960681728218e-01 2.097501212521782066e-01 1.558833321161197383e-01 1.669322233303007497e-01 1.682459663372276593e-01 1.762160444440452056e-01 1.748915858280983560e-01 1.716676200298193622e-01
2.200000000000000178e+00 8.706528486411017898e-02 1.741641936669898749e-01 1.850513668088820396e-01 2.097365381459282418e-01 1.817789622888766887e-01 1.876982711417882754e-01 1.827478611924560625e-01 1.846563695214466783e-01 1.831041082414446852e-01
2.300000000000000266e+00 4.321437497973112940e-02 2.648556910087469518e-01 2.172267746553571133e-01 1.658772060343965682e-01 1.857409586217455277e-01 1.870693254202359102e-01 1.996902247512115647e-01 1.890583107920784101e-01 1.938390365672659488e-01
2.400000000000000355e+00 2.621961430655822545e-03 1.369370312573015280e-01 2.261672493206228485e-01 2.366260239015667566e-01 1.881348037242279447e-01 1.973240584300983980e-01 2.036661563961347232e-01 1.980306148981289260e-01 1.996384669795877032e-01
2.500000000000000000e+00 3.711353495088293153e-01 3.078344495697326044e-01 1.874258489330098698e-01 2.039906547836644879e-01 2.070674599298568674e-01 2.107388772853174830e-01 2.086053085120932737e-01 2.037570746670094302e-01 2.062740452340578179e-01
2.600000000000000089e+00 3.042125738442026384e-01 1.518731846384747675e-01 1.761400176846021348e-01 1.982869798390319016e-01 2.221662973826301624e-01 2.103213182791582314e-01 2.067770429666873633e-01 2.093332339719088941e-01 2.080480749672590224e-01
2.700000000000000178e+00 1.281896901665771082e-01 2.352009971066141292e-01 2.065549647210952744e-01 1.934032145166161287e-01 2.289529513137945060e-01 2.129561894567385816e-01 2.065634586125971728e-01 2.090205447677576933e-01 2.086919217185984610e-01
2.800000000000000266e+00 2.779116627681358365e-01 1.480422220348356910e-01 1.510205239611999706e-01 2.276062812064287011e-01 1.887004284611719929e-01 2.006458704309790897e-01 2.041760297882387887e-01 2.089835202592248697e-01 2.061466027372822196e-01
2.900000000000000355e+00 6.511058664202387658e-02 2.063878744615665617e-01 2.059492331892006367e-01 2.102819511233865735e-01 1.987384529312671566e-01 2.140293513931068592e-01 2.068626052259494030e-01 2.024664784197966194e-01 2.034174807429492138e-01
3.000000000000000000e+00 2.822344148028765876e-01 2.415393434704198594e-01 2.277329302299524738e-01 2.098296371027144613e-01 1.940525411743185269e-01 1.882483843593190653e-01 2.000937797019602116e-01 1.979155923073724344e-01 1.958851135592904469e-01
3.100000000000000089e+00 3.383474520290602472e-01 1.778961915644024783e-01 1.710947739461005368e-01 1.780836134559841966e-01 1.691689507280930149e-01 1.773926076965398058e-01 1.864839469240036907e-01 1.855560765694204139e-01 1.851614229266039524e-01
3.200000000000000178e+00 3.035951282600255485e-01 1.495615742454173558e-01 1.891334107356013317e-01 1.637016005329411938e-01 1.584113898764923090e-01 1.792248447894460028e-01 1.705420564808580730e-01 1.727404548184995614e-01 1.707270455221120975e-01
3.300000000000000266e+00 1.952612529761927618e-01 7.739659413322221015e-02 1.300144455554987089e-01 1.750878317697671938e-01 1.577238270803921483e-01 1.620896412642361395e-01 1.601313515865978310e-01 1.584193885429060478e-01 1.547449405012407408e-01
3.400000000000000355e+00 2.488433653157273717e-02 2.456170753217478131e-01 1.417052612357789509e-01 1.342531008554981586e-01 1.350064431257090303e-01 1.334840717993124315e-01 1.340149414229521163e-01 1.358283564722367054e-01 1.363667728849943528e-01
3.500000000000000000e+00 1.600202711486271856e-02 1.339279199446191948e-01 1.250912144412361926e-01 1.081872210351079999e-01 1.138590211697865645e-01 1.104197128026606772e-01 1.179930301812649046e-01 1.138953732000007185e-01 1.144613550425422205e-01
3.600000000000000089e+00 5.452153702370055033e-02 2.419670478714887052e-01 6.344142914352518536e-02 6.224609338407340736e-02 1.020986464697870716e-01 8.190555253776940492e-02 8.855022869912683448e-02 9.017500106442097318e-02 8.954433999002349431e-02
3.700000000000000178e+00 4.003966913541782968e-02 1.248705158558528761e-01 1.219519477166379623e-01 6.847061952497826565e-02 6.311369112601922238e-02 6.817559517654434020e-02 5.768166013491320132e-02 5.824685441540084635e-02 6.061006821856818744e-02
3.800000000000000266e+00 -9.064976226368101631e-02 1.015705207565436585e-01 5.036525862703643275e-02 2.368911987855098003e-02 3.847362156429586649e-02 4.532733283545375275e-02 2.743067123237216340e-02 3.075898464141983354e-02 3.149863162210826684e-02
3.900000000000000355e+00 2.930327160649489476e-02 5.942149795729777945e-03 -4.389876497982413139e-03 3.645025858220904587e-03 -2.444336974792004138e-02 9.145321155472861674e-05 -3.063696514052676595e-03 -1.162007313360882655e-03 -2.959093633539798193e-03
4.000000000000000000e+00 -6.437591275885128084e-02 -5.484532251589203239e-02 -5.845183558326724066e-02 -2.817786638562780333e-02 -4.054746833410013962e-02 -4.166650143842428461e-02 -3.927825843684142060e-02 -3.736505285005065763e-02 -3.826494525842721178e-02
4.100000000000000533e+00 -1.917975944490782902e-01 -1.078912311028336901e-01 -2.363257148167331734e-02 -7.782552898972336375e-02 -8.194724466940177254e-02 -8.176899733305416362e-02 -7.762127937521876020e-02 -7.789726155565840360e-02 -7.564080014597851509e-02
4.200000000000000178e+00 6.000793992847572311e-02 -1.512637152282562958e-01 -1.367224857850545816e-01 -1.054854000628994981e-01 -1.245590542394603289e-01 -1.200547949840533729e-01 -1.183700859176189252e-01 -1.147859022980817212e-01 -1.154870723530370819e-01
4.299999999999999822e+00 -2.655918997416799598e-01 -1.781129407313055690e-01 -1.519987579841377001e-01 -1.809261585821793084e-01 -1.693562393870998717e-01 -1.736987820239752622e-01 -1.598372373259923096e-01 -1.559088018474122372e-01 -1.564629103093166940e-01
4.400000000000000355e+00 -2.178911562867723584e-01 -2.449057658765742274e-01 -1.858236791114807329e-01 -2.144471779133435285e-01 -1.929331427417207701e-01 -1.951390728137962216e-01 -2.056858552276643048e-01 -1.974266470809888652e-01 -2.006991918089451599e-01
4.500000000000000000e+00 -2.798161819038115783e-01 -2.179378394505315231e-01 -1.860298368193738228e-01 -2.599520828014519891e-01 -2.356784488373954989e-01 -2.509706153337578627e-01 -2.411995065120271786e-01 -2.422644341329095452e-01 -2.437838890239185652e-01
4.600000000000000533e+00 -1.401675314136954786e-01 -3.066770694593512481e-01 -2.974277984202837732e-01 -2.683101883935422038e-01 -2.921701435941534419e-01 -2.901435955837209368e-01 -2.905449691585640370e-01 -2.891502470654407353e-01 -2.877692202648811648e-01
4.700000000000000178e+00 -3.072855013122183232e-01 -3.971538577331892306e-01 -3.610932787293729684e-01 -3.785195937600739913e-01 -3.326868248369070913e-01 -3.348951339684519968e-01 -3.319109059314024335e-01 -3.354553965700491913e-01 -3.353011013739684021e-01
4.800000000000000711e+00 -5.787400833926895638e-01 -3.373280477915392428e-01 -4.305892820498801177e-01 -3.711991673650811285e-01 -3.727697263748809275e-01 -3.851465397843082394e-01 -3.822631160484856183e-01 -3.828273068334948626e-01 -3.830338858377279609e-01
4.900000000000000355e+00 -4.731195034750918516e-01 -4.149838343138182450e-01 -4.659505542099819930e-01 -4.241238511026817481e-01 -4.446302136915199488e-01 -4.339533728611976726e-01 -4.311467898362050799e-01 -4.300651870297819701e-01 -4.303743064060476797e-01
5.000000000000000000e+00 -2.923027135089939499e-01 -5.018261067170171064e-01 -4.275910141481587545e-01 -4.622180227956927401e-01 -4.916503865562780184e-01 -4.849647758620727611e-01 -4.740287349265120964e-01 -4.760615492729999287e-01 -4.757236780224582962e-01
5.100000000000000533e+00 -5.326409696344752698e-01 -4.266357114549382268e-01 -4.890366934820943312e-01 -5.370291644387277241e-01 -5.279107816223314043e-01 -5.304322552145106506e-01 -5.284888349814381714e-01 -5.235020938363651455e-01 -5.240117297298053645e-01
5.200000000000000178e+00 -4.589620023578477315e-01 -6.288818025473160711e-01 -5.603405428742423977e-01 -5.510558243838983294e-01 -5.709099403730510947e-01 -5.614237296185036197e-01 -5.645848441781141647e-01 -5.697907850132900576e-01 -5.691869866274696932e-01
5.300000000000000711e+00 -5.966528646852939932e-01 -5.807395103558804506e-01 -5.942576389386051705e-01 -6.152620630251715017e-01 -6.017707490247442559e-01 -6.190691000099103336e-01 -6.164129627574657100e-01 -6.167788869587271794e-01 -6.150559267069158897e-01
5.400000000000000355e+00 -6.043980543134528371e-01 -7.183869305898979984e-01 -6.434056834383307111e-01 -6.593270543893291480e-01 -6.394975705725157722e-01 -6.551029416714683196e-01 -6.543448950918454576e-01 -6.571471675800676371e-01 -6.572430547958670877e-01
5.500000000000000000e+00 -6.827324751126061519e-01 -6.955514781899096999e-01 -7.280093919829254689e-01 -7.089277335912559375e-01 -7.062437097409174358e-01 -6.963745374231163909e-01 -6.967768194960978212e-01 -6.989920877637552099e-01 -7.015597477019464012e-01
5.600000000000000533e+00 -4.984963589164098652e-01 -7.589666166180972784e-01 -7.243396700769537677e-01 -7.323965403276523345e-01 -7.519378401652938582e-01 -7.428258821208849616e-01 -7.438038157622789415e-01 -7.401842952837723866e-01 -7.432394448121648622e-01
5.700000000000000178e+00 -7.645496693647659825e-01 -7.934235002247397306e-01 -7.959520621955804565e-01 -7.352740238631987335e-01 -7.573189101695414482e-01 -7.871949911912777820e-01 -7.839162358248488172e-01 -7.839798527100079184e-01 -7.808803493596193634e-01
5.800000000000000711e+00 -8.309894393532405443e-01 -8.898032691937219907e-01 -7.301194092394767132e-01 -8.020333136791231166e-01 -8.099928660068097530e-01 -8.153056198731079007e-01 -8.205610995173080457e-01 -8.181221852787070592e-01 -8.206425964627072078e-01
5.900000000000000355e+00 -9.045009068218171633e-01 -8.102690702569352865e-01 -8.535054907290072768e-01 -8.493011052581462828e-01 -8.618664089147156648e-01 -8.525901494836339856e-01 -8.509700101382819959e-01 -8.530340042358103281e-01 -8.535501434320487135e-01
6.000000000000000000e+00 -7.926102106583823304e-01 -8.819595438572467305e-01 -9.038197530092273446e-01 -8.793369113656971381e-01 -8.915571727768389909e-01 -8.924314414706636667e-01 -8.796349215903060959e-01 -8.837955581488295964e-01 -8.850831550129976133e-01
6.100000000000000533e+00 -8.091404152705454766e-01 -8.143326388048847120e-01 -8.967243660889443468e-01 -9.018163881099193757e-01 -9.230486210748484188e-01 -9.198791355217136312e-01 -9.171265805896969825e-01 -9.199920093949260913e-01 -9.163888434091463919e-01
6.200000000000000178e+00 -8.229218115581092841e-01 -9.406298176148309986e-01 -9.693452570255747247e-01 -9.316333119450869171e-01 -9.553020042609916551e-01 -9.227152759064221055e-01 -9.443870785439673066e-01 -9.422473098220426335e-01 -9.432399621231820630e-01
6.300000000000000711e+00 -9.078056686387248053e-01 -9.358086854154755718e-01 -8.857126873669196598e-01 -9.721080877385851471e-01 -9.664688163058503534e-01 -9.789166169710450394e-01 -9.658532089112922270e-01 -9.638803720001155595e-01 -9.660675727033447568e-01
6.400000000000000355e+00 -9.019633215666069681e-01 -1.026547638043596722e+00 -1.014360342994881981e+00 -1.005683743273122266e+00 -9.764709541478048260e-01 -9.927395322101659758e-01 -9.857601047433495189e-01 -9.827935007509869259e-01 -9.857773934300140262e-01
6.500000000000000000e+00 -1.128660926775316486e+00 -8.752481752444101204e-01 -1.006080938513447265e+00 -1.022244522920061627e+00 -9.870550923289126422e-01 -1.005511351194098291e+00 -1.008714150514876007e+00 -1.007541583801736751e+00 -1.003867993735214847e+00
6.600000000000000533e+00 -1.015941153554870136e+00 -1.044799272987882777e+00 -1.061059871424973711e+00 -1.027714059428773918e+00 -1.035432988383627517e+00 -1.012090625244524755e+00 -1.015605581183981254e+00 -1.019983014405086097e+00 -1.019612727060082324e+00
6.700000000000000178e+00 -1.063203642823307149e+00 -1.038876772402201221e+00 -1.093175324924575031e+00 -1.019443873906300535e+00 -1.038876366442588184e+00 -1.039441289655666845e+00 -1.033240761227701698e+00 -1.034936102256737600e+00 -1.033287821204234680e+00
6.800000000000000711e+00 -1.013145750058687788e+00 -1.016896679102805123e+00 -1.057817862437976153e+00 -1.026048895935728567e+00 -1.042227008832211421e+00 -1.047444281780754105e+00 -1.042690320650437652e+00 -1.042986026074396166e+00 -1.042134965481827491e+00
6.900000000000000355e+00 -1.219704328918254532e+00 -9.503656567527194454e-01 -1.109944918897834087e+00 -1.020508903512026277e+00 -1.054439576064016615e+00 -1.046270379850525067e+00 -1.049888478687516002e+00 -1.047014720000275512e+00 -1.049228073623467150e+00
7.000000000000000000e+00 -1.026460115447722865e+00 -1.049032562690248360e+00 -1.092752991098315141e+00 -1.075908129537588964e+00 -1.054321840206412286e+00 -1.063155529786408815e+00 -1.053798011006725543e+00 -1.052928352113064125e+00 -1.050783361920188064e+00
7.100000000000000533e+00 -1.102489949900028687e+00 -1.060079313886576058e+00 -1.077835747124237686e+00 -1.022086268451532165e+00 -1.059384111081859592e+00 -1.047692938776374261e+00 -1.058871804873491529e+00 -1.055544278425816440e+00 -1.051850568682656473e+00
7.200000000000000178e+00 -1.177679680356348513e+00 -1.082557647604480255e+00 -1.041327525772308027e+00 -1.051469704900126256e+00 -1.058371836028727753e+00 -1.055080588854753643e+00 -1.050877523652609113e+00 -1.050540785180891445e+00 -1.050533912765729827e+00
7.300000000000000711e+00 -9.743300603288352901e-01 -1.052405567223815286e+00 -1.094082691992980250e+00 -1.056558190639193873e+00 -1.044598742954211401e+00 -1.049075952807782208e+00 -1.053616196452630049e+00 -1.046007376695789803e+00 -1.045201879529548128e+00
7.400000000000000355e+00 -1.234752449232095151e+00 -9.448536214951445134e-01 -1.067230248429342998e+00 -1.060273312117834488e+00 -1.036550302606808360e+00 -1.048959442459588720e+00 -1.035869081461085361e+00 -1.037815085659593350e+00 -1.039337114890130476e+00
7.500000000000000000e+00 -1.140053264192996796e+00 -9.965653508019214346e-01 -1.021893018697277888e+00 -1.048985117363784081e+00 -1.029043113649963592e+00 -1.031694515271267543e+00 -1.029311851076196049e+00 -1.027987406723017250e+00 -1.029345294923876386e+00
7.600000000000000533e+00 -8.925441456786924466e-01 -1.072145192720328710e+00 -1.030973103156019866e+00 -1.029248957711025536e+00 -1.026449158635215131e+00 -1.018376498517460371e+00 -1.024470042872583475e+00 -1.017392893461318781e+00 -1.018048463393284697e+00
7.700000000000000178e+00 -9.732347070336881956e-01 -1.004324416555945731e+00 -9.922909540743214407e-01 -9.895097756355297758e-01 -1.014595902093249347e+00 -1.016134247805635882e+00 -1.006116876288069450e+00 -1.005071078392949291e+00 -1.006650545835336974e+00
7.800000000000000711e+00 -8.619878561445526444e-01 -9.073369444367832548e-01 -9.442390359214114515e-01 -1.012198136277673299e+00 -9.836977229189569627e-01 -9.869314057100807558e-01 -9.915912005406101182e-01 -9.883334179498760586e-01 -9.890746383947285336e-01
7.900000000000000355e+00 -1.014338348269709034e+00 -9.025406104307572841e-01 -9.649010523460095357e-01 -9.783467266093387460e-01 -9.908208610267673633e-01 -9.834142605305286056e-01 -9.719574159304260608e-01 -9.766936933149569233e-01 -9.762226929033895884e-01
8.000000000000000000e+00 -8.628415103866691194e-01 -9.550639092548400821e-01 -1.010684189464708727e+00 -9.624412735603450342e-01 -9.669650859840746016e-01 -9.582567446518746035e-01 -9.606537013986885531e-01 -9.552373246993274281e-01 -9.606877187496795090e-01
8.099999999999999645e+00 -8.495460964970649176e-01 -9.218643922059001072e-01 -9.723404129147841246e-01 -9.460742325439240874e-01 -9.357751209538369697e-01 -9.395952773505968914e-01 -9.424400509000967485e-01 -9.402806915336938687e-01 -9.406334980286047420e-01
8.200000000000001066e+00 -1.060248905708685241e+00 -9.401213758274887811e-01 -9.423670002035243742e-01 -9.584728925316963188e-01 -9.257308306318707825e-01 -9.164165480425139343e-01 -9.215911941492548332e-01 -9.224050252576156961e-01 -9.228849999634274326e-01
8.300000000000000711e+00 -1.090810237233401647e+00 -8.719842490847692362e-01 -8.841295410028078283e-01 -8.619233198454061551e-01 -9.170102624093493526e-01 -9.059554539315837207e-01 -9.068052677559516050e-01 -9.057290672974536161e-01 -9.047391610261780182e-01
8.400000000000000355e+00 -8.940648261641948036e-01 -9.040190204579636735e-01 -8.869420675657754272e-01 -8.710005877698344667e-01 -8.952733359951680070e-01 -8.867556849472858493e-01 -8.928718557191446248e-01 -8.865494871689593159e-01 -8.873035620826454917e-01
8.500000000000000000e+00 -9.117705725049055632e-01 -8.589148773687756977e-01 -8.298971268786340394e-01 -9.213911195568975643e-01 -8.728201201517438168e-01 -8.706322839275166814e-01 -8.654916775281041863e-01 -8.705958989136377557e-01 -8.690224312492381697e-01
8.599999999999999645e+00 -8.396717758575286128e-01 -7.908473947233339851e-01 -8.925013134833184036e-01 -8.519089779347202018e-01 -8.483914622942566597e-01 -8.578884743000786406e-01 -8.536377791331209997e-01 -8.518787255898775390e-01 -8.534758505662325412e-01
8.700000000000001066e+00 -9.407161110738040399e-01 -8.706483594594547348e-01 -8.605974123154714883e-01 -8.282694379226783754e-01 -8.333683416296869817e-01 -8.345765162434420903e-01 -8.419273587833837613e-01 -8.374723764024465389e-01 -8.361068355324036139e-01
8.800000000000000711e+00 -9.004281903037510970e-01 -7.299676584185822437e-01 -7.660427316853894997e-01 -8.278842450928276531e-01 -8.195518320953166791e-01 -8.231354791240090840e-01 -8.165618149563995676e-01 -8.200824628316775167e-01 -8.204074761090072165e-01
8.900000000000000355e+00 -5.957725637367702332e-01 -7.436438224747413672e-01 -7.875696272566296008e-01 -8.120064618842077753e-01 -8.226933056369785113e-01 -8.153743787892636652e-01 -8.051622154391845365e-01 -8.023544951422231231e-01 -8.057222550294681485e-01
9.000000000000000000e+00 -7.396241816471910147e-01 -7.721291307636568568e-01 -7.536070442516494827e-01 -8.071169668930111563e-01 -7.897907335992322420e-01 -7.994736357861574882e-01 -7.913535097167275767e-01 -7.928031303429269316e-01 -7.920883131859601800e-01
9.099999999999999645e+00 -6.199949856901866285e-01 -7.778490067240572126e-01 -8.502711660161953455e-01 -8.066015978196220404e-01 -7.795793655832181646e-01 -7.795437587013511749e-01 -7.832494381365386893e-01 -7.816047265528545118e-01 -7.820929030794125936e-01
9.200000000000001066e+00 -8.123250546706944908e-01 -6.862412231142666075e-01 -7.906562617646717417e-01 -7.347270787965529681e-01 -7.678021241708391509e-01 -7.792350614613877680e-01 -7.707047065649127449e-01 -7.723599184522802474e-01 -7.729574604099218593e-01
9.300000000000000711e+00 -8.005066982753004101e-01 -7.655758896087108134e-01 -7.499764919328124613e-01 -7.893808070691427092e-01 -7.672486207873353559e-01 -7.638298203415482268e-01 -7.670144273999317530e-01 -7.668158198172286832e-01 -7.675370534292580427e-01
9.400000000000000355e+00 -8.957792601085229345e-01 -6.891287952100748626e-01 -7.392687618993036835e-01 -7.273792861127161835e-01 -7.628755666705749894e-01 -7.721860067007051409e-01 -7.599596882224379790e-01 -7.621480208625029951e-01 -7.625967264970926474e-01
9.500000000000000000e+00 -8.738129350928799388e-01 -8.045115878323944036e-01 -6.993686356706108054e-01 -7.921811449638637148e-01 -7.586738084388864323e-01 -7.567160389249516506e-01 -7.553271231577798339e-01 -7.625836278975944849e-01 -7.577275034894700445e-01
9.600000000000001421e+00 -6.989421439463294750e-01 -7.106964731187066509e-01 -7.373286187964579463e-01 -7.607483766550431348e-01 -7.593611926409272739e-01 -7.482874505568068990e-01 -7.520777681326960007e-01 -7.567820753195765304e-01 -7.575488258132818675e-01
9.700000000000001066e+00 -8.213236913612689261e-01 -8.568528707567758529e-01 -7.762717453904809384e-01 -7.595888445510575737e-01 -7.809249717278391456e-01 -7.575583596886663607e-01 -7.582211867208700218e-01 -7.618360516225877177e-01 -7.606333778388767453e-01
9.800000000000000711e+00 -7.281567044114676257e-01 -7.398608546891520810e-01 -7.868862845229376290e-01 -7.403172760574546762e-01 -7.732418766088916540e-01 -7.569659440182515686e-01 -7.664537064930296850e-01 -7.635233914835396485e-01 -7.656630365668812832e-01
9.900000000000000355e+00 -9.255229171893061269e-01 -8.065638486318673639e-01 -8.150678217393717562e-01 -8.008118104216929156e-01 -7.820741759750650113e-01 -7.679862158448657050e-01 -7.797882485725300405e-01 -7.726713176914424830e-01 -7.708512462854588687e-01
1.000000000000000000e+01 -7.823218313803113055e-01 -8.534738695078387671e-01 -7.328381859401356113e-01 -7.933109006771446037e-01 -7.750536706272705967e-01 -7.918302796274432342e-01 -7.799243939096101030e-01 -7.831245883562033550e-01 -7.840000704235222662e-01
